REF_DATE,GEO,DGUID,Statistics (3),Knowledge of languages (324),Single and multiple responses of knowledge of languages (3),SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
2021,Nova Scotia,2021A000212,Count,Michif,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.70.1,20
2021,Nova Scotia,2021A000212,Count,Michif,Multiple responses of knowledge of languages,units,0,10.1.1.1.70.3,20
2021,Nova Scotia,2021A000212,Count,"Indigenous languages, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.96.1,25
2021,Nova Scotia,2021A000212,Count,"Indigenous languages, n.o.s.",Multiple responses of knowledge of languages,units,0,10.1.1.1.96.3,25
2021,Nova Scotia,2021A000212,Count,Non-Indigenous languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.97.1,87610
2021,Nova Scotia,2021A000212,Count,Non-Indigenous languages,Single responses of knowledge of languages,units,0,10.1.1.1.97.2,2865
2021,Nova Scotia,2021A000212,Count,Non-Indigenous languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.97.3,84745
2021,Nova Scotia,2021A000212,Count,Afro-Asiatic languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.98.1,13175
2021,Nova Scotia,2021A000212,Count,Afro-Asiatic languages,Single responses of knowledge of languages,units,0,10.1.1.1.98.2,845
2021,Nova Scotia,2021A000212,Count,Afro-Asiatic languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.98.3,12335
2021,Nova Scotia,2021A000212,Count,Berber languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.99.1,45
2021,Nova Scotia,2021A000212,Count,Berber languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.99.3,45
2021,Nova Scotia,2021A000212,Count,Kabyle,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.100.1,15
2021,Nova Scotia,2021A000212,Count,Kabyle,Multiple responses of knowledge of languages,units,0,10.1.1.1.100.3,15
2021,Nova Scotia,2021A000212,Count,Chadic languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.103.1,35
2021,Nova Scotia,2021A000212,Count,Chadic languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.103.3,35
2021,Nova Scotia,2021A000212,Count,Hausa,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.104.1,30
2021,Nova Scotia,2021A000212,Count,Hausa,Multiple responses of knowledge of languages,units,0,10.1.1.1.104.3,30
2021,Nova Scotia,2021A000212,Count,Cushitic languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.107.1,310
2021,Nova Scotia,2021A000212,Count,Cushitic languages,Single responses of knowledge of languages,units,0,10.1.1.1.107.2,35
2021,Nova Scotia,2021A000212,Count,Cushitic languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.107.3,275
2021,Nova Scotia,2021A000212,Count,Oromo,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.109.1,115
2021,Nova Scotia,2021A000212,Count,Oromo,Multiple responses of knowledge of languages,units,0,10.1.1.1.109.3,115
2021,Nova Scotia,2021A000212,Count,Somali,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.110.1,190
2021,Nova Scotia,2021A000212,Count,Somali,Single responses of knowledge of languages,units,0,10.1.1.1.110.2,35
2021,Nova Scotia,2021A000212,Count,Somali,Multiple responses of knowledge of languages,units,0,10.1.1.1.110.3,155
2021,Nova Scotia,2021A000212,Count,Semitic languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.112.1,12880
2021,Nova Scotia,2021A000212,Count,Semitic languages,Single responses of knowledge of languages,units,0,10.1.1.1.112.2,810
2021,Nova Scotia,2021A000212,Count,Semitic languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.112.3,12065
2021,Nova Scotia,2021A000212,Count,Amharic,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.113.1,245
2021,Nova Scotia,2021A000212,Count,Amharic,Multiple responses of knowledge of languages,units,0,10.1.1.1.113.3,245
2021,Nova Scotia,2021A000212,Count,Arabic,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.114.1,11750
2021,Nova Scotia,2021A000212,Count,Arabic,Single responses of knowledge of languages,units,0,10.1.1.1.114.2,810
2021,Nova Scotia,2021A000212,Count,Arabic,Multiple responses of knowledge of languages,units,0,10.1.1.1.114.3,10935
2021,Nova Scotia,2021A000212,Count,Aramaic languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.115.1,85
2021,Nova Scotia,2021A000212,Count,Aramaic languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.115.3,85
2021,Nova Scotia,2021A000212,Count,Assyrian Neo-Aramaic,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.116.1,50
2021,Nova Scotia,2021A000212,Count,Assyrian Neo-Aramaic,Multiple responses of knowledge of languages,units,0,10.1.1.1.116.3,50
2021,Nova Scotia,2021A000212,Count,"Aramaic, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.118.1,35
2021,Nova Scotia,2021A000212,Count,"Aramaic, n.o.s.",Multiple responses of knowledge of languages,units,0,10.1.1.1.118.3,35
2021,Nova Scotia,2021A000212,Count,Hebrew,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.120.1,810
2021,Nova Scotia,2021A000212,Count,Hebrew,Multiple responses of knowledge of languages,units,0,10.1.1.1.120.3,810
2021,Nova Scotia,2021A000212,Count,Maltese,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.121.1,15
2021,Nova Scotia,2021A000212,Count,Maltese,Multiple responses of knowledge of languages,units,0,10.1.1.1.121.3,15
2021,Nova Scotia,2021A000212,Count,Tigrigna,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.122.1,160
2021,Nova Scotia,2021A000212,Count,Tigrigna,Multiple responses of knowledge of languages,units,0,10.1.1.1.122.3,160
2021,Nova Scotia,2021A000212,Count,Austro-Asiatic languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.124.1,1250
2021,Nova Scotia,2021A000212,Count,Austro-Asiatic languages,Single responses of knowledge of languages,units,0,10.1.1.1.124.2,70
2021,Nova Scotia,2021A000212,Count,Austro-Asiatic languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.124.3,1185
2021,Nova Scotia,2021A000212,Count,Khmer (Cambodian),Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.125.1,20
2021,Nova Scotia,2021A000212,Count,Khmer (Cambodian),Multiple responses of knowledge of languages,units,0,10.1.1.1.125.3,20
2021,Nova Scotia,2021A000212,Count,Vietnamese,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.126.1,1230
2021,Nova Scotia,2021A000212,Count,Vietnamese,Single responses of knowledge of languages,units,0,10.1.1.1.126.2,70
2021,Nova Scotia,2021A000212,Count,Vietnamese,Multiple responses of knowledge of languages,units,0,10.1.1.1.126.3,1165
2021,Nova Scotia,2021A000212,Count,Austronesian languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.128.1,6005
2021,Nova Scotia,2021A000212,Count,Austronesian languages,Single responses of knowledge of languages,units,0,10.1.1.1.128.2,35
2021,Nova Scotia,2021A000212,Count,Austronesian languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.128.3,5970
2021,Nova Scotia,2021A000212,Count,Bikol,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.129.1,20
2021,Nova Scotia,2021A000212,Count,Bikol,Multiple responses of knowledge of languages,units,0,10.1.1.1.129.3,20
2021,Nova Scotia,2021A000212,Count,"Bisaya, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.130.1,210
2021,Nova Scotia,2021A000212,Count,"Bisaya, n.o.s.",Multiple responses of knowledge of languages,units,0,10.1.1.1.130.3,200
2021,Nova Scotia,2021A000212,Count,Cebuano,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.131.1,390
2021,Nova Scotia,2021A000212,Count,Cebuano,Multiple responses of knowledge of languages,units,0,10.1.1.1.131.3,390
2021,Nova Scotia,2021A000212,Count,Hiligaynon,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.133.1,70
2021,Nova Scotia,2021A000212,Count,Hiligaynon,Multiple responses of knowledge of languages,units,0,10.1.1.1.133.3,70
2021,Nova Scotia,2021A000212,Count,Ilocano,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.134.1,220
2021,Nova Scotia,2021A000212,Count,Ilocano,Multiple responses of knowledge of languages,units,0,10.1.1.1.134.3,220
2021,Nova Scotia,2021A000212,Count,Indonesian,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.135.1,145
2021,Nova Scotia,2021A000212,Count,Indonesian,Multiple responses of knowledge of languages,units,0,10.1.1.1.135.3,145
2021,Nova Scotia,2021A000212,Count,Kankanaey,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.136.1,30
2021,Nova Scotia,2021A000212,Count,Kankanaey,Multiple responses of knowledge of languages,units,0,10.1.1.1.136.3,30
2021,Nova Scotia,2021A000212,Count,Malagasy languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.138.1,10
2021,Nova Scotia,2021A000212,Count,Malagasy languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.138.3,10
2021,Nova Scotia,2021A000212,Count,"Malagasy, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.140.1,10
2021,Nova Scotia,2021A000212,Count,"Malagasy, n.o.s.",Multiple responses of knowledge of languages,units,0,10.1.1.1.140.3,10
2021,Nova Scotia,2021A000212,Count,Malay,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.141.1,80
2021,Nova Scotia,2021A000212,Count,Malay,Multiple responses of knowledge of languages,units,0,10.1.1.1.141.3,80
2021,Nova Scotia,2021A000212,Count,"Pampangan (Kapampangan, Pampango)",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.142.1,65
2021,Nova Scotia,2021A000212,Count,"Pampangan (Kapampangan, Pampango)",Multiple responses of knowledge of languages,units,0,10.1.1.1.142.3,65
2021,Nova Scotia,2021A000212,Count,Pangasinan,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.143.1,40
2021,Nova Scotia,2021A000212,Count,Pangasinan,Multiple responses of knowledge of languages,units,0,10.1.1.1.143.3,40
2021,Nova Scotia,2021A000212,Count,"Tagalog (Pilipino, Filipino)",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.144.1,5590
2021,Nova Scotia,2021A000212,Count,"Tagalog (Pilipino, Filipino)",Single responses of knowledge of languages,units,0,10.1.1.1.144.2,20
2021,Nova Scotia,2021A000212,Count,"Tagalog (Pilipino, Filipino)",Multiple responses of knowledge of languages,units,0,10.1.1.1.144.3,5570
2021,Nova Scotia,2021A000212,Count,Waray-Waray,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.145.1,30
2021,Nova Scotia,2021A000212,Count,Waray-Waray,Multiple responses of knowledge of languages,units,0,10.1.1.1.145.3,30
2021,Nova Scotia,2021A000212,Count,"Austronesian languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.146.1,255
2021,Nova Scotia,2021A000212,Count,"Austronesian languages, n.i.e.",Multiple responses of knowledge of languages,units,0,10.1.1.1.146.3,255
2021,Nova Scotia,2021A000212,Count,Creole languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.147.1,565
2021,Nova Scotia,2021A000212,Count,Creole languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.147.3,565
2021,Nova Scotia,2021A000212,Count,Haitian Creole,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.148.1,75
2021,Nova Scotia,2021A000212,Count,Haitian Creole,Multiple responses of knowledge of languages,units,0,10.1.1.1.148.3,75
2021,Nova Scotia,2021A000212,Count,Jamaican English Creole,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.149.1,65
2021,Nova Scotia,2021A000212,Count,Jamaican English Creole,Multiple responses of knowledge of languages,units,0,10.1.1.1.149.3,65
2021,Nova Scotia,2021A000212,Count,Krio,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.150.1,35
2021,Nova Scotia,2021A000212,Count,Krio,Multiple responses of knowledge of languages,units,0,10.1.1.1.150.3,35
2021,Nova Scotia,2021A000212,Count,Morisyen,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.151.1,100
2021,Nova Scotia,2021A000212,Count,Morisyen,Multiple responses of knowledge of languages,units,0,10.1.1.1.151.3,100
2021,Nova Scotia,2021A000212,Count,"Creole, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.153.1,135
2021,Nova Scotia,2021A000212,Count,"Creole, n.o.s.",Multiple responses of knowledge of languages,units,0,10.1.1.1.153.3,135
2021,Nova Scotia,2021A000212,Count,"Creole languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.154.1,170
2021,Nova Scotia,2021A000212,Count,"Creole languages, n.i.e.",Multiple responses of knowledge of languages,units,0,10.1.1.1.154.3,170
2021,Nova Scotia,2021A000212,Count,Dravidian languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.155.1,5055
2021,Nova Scotia,2021A000212,Count,Dravidian languages,Single responses of knowledge of languages,units,0,10.1.1.1.155.2,70
2021,Nova Scotia,2021A000212,Count,Dravidian languages,Multiple responses of knowledge of languages,units,0,10.1.1.1.155.3,4985
2021,Nova Scotia,2021A000212,Count,Kannada,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.156.1,380
2021,Nova Scotia,2021A000212,Count,Kannada,Multiple responses of knowledge of languages,units,0,10.1.1.1.156.3,370
2021,Nova Scotia,2021A000212,Count,Malayalam,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.157.1,2705
2021,Nova Scotia,2021A000212,Count,Malayalam,Single responses of knowledge of languages,units,0,10.1.1.1.157.2,25
2021,Nova Scotia,2021A000212,Count,Malayalam,Multiple responses of knowledge of languages,units,0,10.1.1.1.157.3,2675
2021,Nova Scotia,2021A000212,Count,Tamil,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.158.1,1575
2021,Nova Scotia,2021A000212,Count,Tamil,Single responses of knowledge of languages,units,0,10.1.1.1.158.2,40
2021,Nova Scotia,2021A000212,Count,Tamil,Multiple responses of knowledge of languages,units,0,10.1.1.1.158.3,1530
2021,Nova Scotia,2021A000212,Count,Telugu,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.159.1,1265
2021,Nova Scotia,2021A000212,Count,Telugu,Multiple responses of knowledge of languages,units,0,10.1.1.1.159.3,1265
2021,Nova Scotia,2021A000212,Count,Tulu,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.160.1,15
2021,Nova Scotia,2021A000212,Count,Tulu,Multiple responses of knowledge of languages,units,0,10.1.1.1.160.3,15
2021,Nova Scotia,2021A000212,Count,Indo-European languages,Total - Single and multiple responses of knowledge of languages,units,0,10.1.1.1.164.1,45840
2021,Nova Scotia,2021A000212,Count,Indo-European languages,Single responses of knowledge of languages,units,0,10.1.1.1.164.2,680
